Chrom	Start	End	Overlap_Genes	Middle	pGCE_Count	CenterOfRegion
NC_000962.3	3580000	3581000	Rv3202c,lipV	3580500.0	0	3580500.0
NC_000962.3	3581000	3582000	lipV,Rv3204,Rv3205c	3581500.0	0	3581500.0
NC_000962.3	3582000	3583000	Rv3205c,moeB1	3582500.0	0	3582500.0
NC_000962.3	3583000	3584000	moeB1,Rv3207c	3583500.0	0	3583500.0
NC_000962.3	3584000	3585000	Rv3207c	3584500.0	0	3584500.0
NC_000962.3	3585000	3586000	Rv3208,TB9.4	3585500.0	0	3585500.0
NC_000962.3	3586000	3587000	Rv3209,Rv3210c	3586500.0	0	3586500.0
NC_000962.3	3587000	3588000	Rv3210c,rhlE	3587500.0	0	3587500.0
NC_000962.3	3588000	3589000	rhlE	3588500.0	0	3588500.0
NC_000962.3	3589000	3590000	rhlE,Rv3212	3589500.0	0	3589500.0
NC_000962.3	3590000	3591000	Rv3212,Rv3213c	3590500.0	0	3590500.0
NC_000962.3	3591000	3592000	Rv3213c,gpm2	3591500.0	0	3591500.0
NC_000962.3	3592000	3593000	gpm2,entC	3592500.0	0	3592500.0
NC_000962.3	3593000	3594000	entC,Rv3216,Rv3217c	3593500.0	0	3593500.0
NC_000962.3	3594000	3595000	Rv3217c,Rv3218	3594500.0	0	3594500.0
NC_000962.3	3595000	3596000	Rv3218,whiB1	3595500.0	0	3595500.0
NC_000962.3	3596000	3597000	Rv3220c	3596500.0	0	3596500.0
NC_000962.3	3597000	3598000	Rv3220c,TB7.3	3597500.0	0	3597500.0
NC_000962.3	3598000	3599000	rshA,Rv3222c,sigH	3598500.0	0	3598500.0
NC_000962.3	3599000	3600000	sigH,Rv3224	3599500.0	0	3599500.0
NC_000962.3	3600000	3601000	Rv3224,Rv3224A,Rv3224B	3600500.0	0	3600500.0
NC_000962.3	3601000	3602000	Rv3224B,Rv3225c	3601500.0	0	3601500.0
NC_000962.3	3602000	3603000	Rv3225c,Rv3226c	3602500.0	0	3602500.0
NC_000962.3	3603000	3604000	Rv3226c,aroA	3603500.0	0	3603500.0
NC_000962.3	3604000	3605000	aroA,Rv3228	3604500.0	0	3604500.0
NC_000962.3	3605000	3606000	Rv3228,desA3	3605500.0	0	3605500.0
NC_000962.3	3606000	3607000	desA3	3606500.0	0	3606500.0
NC_000962.3	3607000	3608000	desA3,Rv3230c	3607500.0	0	3607500.0
NC_000962.3	3608000	3609000	Rv3230c,Rv3231c,ppk2	3608500.0	0	3608500.0
NC_000962.3	3609000	3610000	ppk2,Rv3233c	3609500.0	0	3609500.0
NC_000962.3	3610000	3611000	Rv3233c,tgs3	3610500.0	0	3610500.0
NC_000962.3	3611000	3612000	tgs3,Rv3235,Rv3236c	3611500.0	0	3611500.0
NC_000962.3	3612000	3613000	Rv3236c	3612500.0	0	3612500.0
NC_000962.3	3613000	3614000	Rv3236c,Rv3237c,Rv3238c	3613500.0	0	3613500.0
NC_000962.3	3614000	3615000	Rv3238c,Rv3239c	3614500.0	0	3614500.0
NC_000962.3	3615000	3616000	Rv3239c	3615500.0	0	3615500.0
NC_000962.3	3616000	3617000	Rv3239c	3616500.0	0	3616500.0
NC_000962.3	3617000	3618000	Rv3239c,secA1	3617500.0	0	3617500.0
NC_000962.3	3618000	3619000	secA1	3618500.0	0	3618500.0
NC_000962.3	3619000	3620000	secA1	3619500.0	0	3619500.0
NC_000962.3	3620000	3621000	secA1,Rv3241c	3620500.0	0	3620500.0
NC_000962.3	3621000	3622000	Rv3241c,Rv3242c	3621500.0	0	3621500.0
NC_000962.3	3622000	3623000	Rv3242c,Rv3243c	3622500.0	0	3622500.0
NC_000962.3	3623000	3624000	Rv3243c,lpqB	3623500.0	0	3623500.0
NC_000962.3	3624000	3625000	lpqB,mtrB	3624500.0	0	3624500.0
NC_000962.3	3625000	3626000	mtrB	3625500.0	0	3625500.0
NC_000962.3	3626000	3627000	mtrB,mtrA	3626500.0	0	3626500.0
NC_000962.3	3627000	3628000	mtrA,tmk	3627500.0	0	3627500.0
NC_000962.3	3628000	3629000	tmk,sahH	3628500.0	0	3628500.0
NC_000962.3	3629000	3630000	sahH,Rv3249c	3629500.0	0	3629500.0
NC_000962.3	3630000	3631000	Rv3249c,rubB,rubA,alkB	3630500.0	0	3630500.0
NC_000962.3	3631000	3632000	alkB	3631500.0	0	3631500.0
NC_000962.3	3632000	3633000	Rv3253c	3632500.0	0	3632500.0
NC_000962.3	3633000	3634000	Rv3253c,Rv3254	3633500.0	0	3633500.0
NC_000962.3	3634000	3635000	Rv3254	3634500.0	0	3634500.0
NC_000962.3	3635000	3636000	Rv3254,manA	3635500.0	0	3635500.0
NC_000962.3	3636000	3637000	manA,Rv3256c	3636500.0	0	3636500.0
NC_000962.3	3637000	3638000	Rv3256c,pmmA	3637500.0	0	3637500.0
NC_000962.3	3638000	3639000	pmmA,Rv3258c	3638500.0	0	3638500.0
NC_000962.3	3639000	3640000	Rv3258c,Rv3259,whiB2	3639500.0	0	3639500.0
NC_000962.3	3640000	3641000	whiB2,fbiA	3640500.0	0	3640500.0
NC_000962.3	3641000	3642000	fbiA,fbiB	3641500.0	0	3641500.0
NC_000962.3	3642000	3643000	fbiB	3642500.0	0	3642500.0
NC_000962.3	3643000	3644000	Rv3263	3643500.0	0	3643500.0
NC_000962.3	3644000	3645000	Rv3263,manB	3644500.0	0	3644500.0
NC_000962.3	3645000	3646000	manB,wbbL1	3645500.0	0	3645500.0
NC_000962.3	3646000	3647000	wbbL1,rmlD	3646500.0	0	3646500.0
NC_000962.3	3647000	3648000	rmlD,Rv3267	3647500.0	0	3647500.0
NC_000962.3	3648000	3649000	Rv3267	3648500.0	0	3648500.0
NC_000962.3	3649000	3650000	Rv3267,Rv3268	3649500.0	0	3649500.0
NC_000962.3	3650000	3651000	Rv3268,Rv3269,ctpC	3650500.0	0	3650500.0
NC_000962.3	3651000	3652000	ctpC	3651500.0	0	3651500.0
NC_000962.3	3652000	3653000	ctpC,Rv3271c	3652500.0	0	3652500.0
NC_000962.3	3653000	3654000	Rv3271c,Rv3272	3653500.0	0	3653500.0
NC_000962.3	3654000	3655000	Rv3272,Rv3273	3654500.0	0	3654500.0
NC_000962.3	3655000	3656000	Rv3273	3655500.0	0	3655500.0
NC_000962.3	3656000	3657000	Rv3273,fadE25	3656500.0	0	3656500.0
NC_000962.3	3657000	3658000	fadE25	3657500.0	0	3657500.0
NC_000962.3	3658000	3659000	fadE25,purE,purK	3658500.0	0	3658500.0
NC_000962.3	3659000	3660000	purK,Rv3277	3659500.0	0	3659500.0
NC_000962.3	3660000	3661000	Rv3277,Rv3278c	3660500.0	0	3660500.0
NC_000962.3	3661000	3662000	Rv3278c,birA	3661500.0	0	3661500.0
NC_000962.3	3662000	3663000	birA,accD5	3662500.0	0	3662500.0
NC_000962.3	3663000	3664000	accD5,accE5	3663500.0	0	3663500.0
NC_000962.3	3664000	3665000	accE5,Rv3282,sseA	3664500.0	0	3664500.0
NC_000962.3	3665000	3666000	sseA,Rv3284	3665500.0	0	3665500.0
NC_000962.3	3666000	3667000	Rv3284,accA3	3666500.0	0	3666500.0
NC_000962.3	3667000	3668000	accA3	3667500.0	0	3667500.0
NC_000962.3	3668000	3669000	accA3,sigF,rsbW	3668500.0	0	3668500.0
NC_000962.3	3669000	3670000	rsbW,usfY	3669500.0	0	3669500.0
NC_000962.3	3670000	3671000	Rv3289c,lat	3670500.0	0	3670500.0
NC_000962.3	3671000	3672000	lat,lrpA	3671500.0	0	3671500.0
NC_000962.3	3672000	3673000	lrpA,Rv3292	3672500.0	0	3672500.0
NC_000962.3	3673000	3674000	Rv3292,pcd	3673500.0	0	3673500.0
NC_000962.3	3674000	3675000	pcd	3674500.0	0	3674500.0
NC_000962.3	3675000	3676000	pcd,Rv3294c	3675500.0	0	3675500.0
NC_000962.3	3676000	3677000	Rv3295,lhr	3676500.0	0	3676500.0
NC_000962.3	3677000	3678000	lhr	3677500.0	0	3677500.0
NC_000962.3	3678000	3679000	lhr	3678500.0	0	3678500.0
NC_000962.3	3679000	3680000	lhr	3679500.0	0	3679500.0
NC_000962.3	3680000	3681000	lhr	3680500.0	0	3680500.0
NC_000962.3	3681000	3682000	lhr,nei	3681500.0	0	3681500.0
NC_000962.3	3682000	3683000	nei,lpqC	3682500.0	0	3682500.0
NC_000962.3	3683000	3684000	lpqC,atsB	3683500.0	0	3683500.0
NC_000962.3	3684000	3685000	atsB	3684500.0	0	3684500.0
NC_000962.3	3685000	3686000	atsB,Rv3300c	3685500.0	0	3685500.0
NC_000962.3	3686000	3687000	Rv3300c,phoY1	3686500.0	0	3686500.0
NC_000962.3	3687000	3688000	phoY1,glpD2	3687500.0	0	3687500.0
NC_000962.3	3688000	3689000	glpD2	3688500.0	0	3688500.0
NC_000962.3	3689000	3690000	glpD2,lpdA	3689500.0	0	3689500.0
NC_000962.3	3690000	3691000	lpdA	3690500.0	0	3690500.0
NC_000962.3	3691000	3692000	Rv3304,amiA1	3691500.0	0	3691500.0
NC_000962.3	3692000	3693000	amiA1,amiB1	3692500.0	0	3692500.0
NC_000962.3	3693000	3694000	amiB1	3693500.0	0	3693500.0
NC_000962.3	3694000	3695000	deoD,pmmB	3694500.0	0	3694500.0
NC_000962.3	3695000	3696000	pmmB	3695500.0	0	3695500.0
NC_000962.3	3696000	3697000	pmmB,upp	3696500.0	0	3696500.0
NC_000962.3	3697000	3698000	upp,sapM	3697500.0	0	3697500.0
NC_000962.3	3698000	3699000	sapM,Rv3311	3698500.0	0	3698500.0
NC_000962.3	3699000	3700000	Rv3311,Rv3312c	3699500.0	0	3699500.0
NC_000962.3	3700000	3701000	Rv3312c,Rv3312A	3700500.0	0	3700500.0
NC_000962.3	3701000	3702000	Rv3312A,add	3701500.0	0	3701500.0
NC_000962.3	3702000	3703000	add,deoA	3702500.0	0	3702500.0
NC_000962.3	3703000	3704000	deoA,cdd	3703500.0	0	3703500.0
NC_000962.3	3704000	3705000	sdhC,sdhD,sdhA	3704500.0	0	3704500.0
NC_000962.3	3705000	3706000	sdhA	3705500.0	0	3705500.0
NC_000962.3	3706000	3707000	sdhA,sdhB	3706500.0	0	3706500.0
NC_000962.3	3707000	3708000	sdhB,vapC44	3707500.0	0	3707500.0
NC_000962.3	3708000	3709000	vapC44,vapB44,Rv3322c	3708500.0	0	3708500.0
NC_000962.3	3709000	3710000	Rv3322c,moaX,moaC3	3709500.0	0	3709500.0
NC_000962.3	3710000	3711000	moaC3,Rv3324A,Rv3325,Rv3326	3710500.0	0	3710500.0
NC_000962.3	3711000	3712000	Rv3326,Rv3327	3711500.0	0	3711500.0
NC_000962.3	3712000	3713000	Rv3327	3712500.0	0	3712500.0
NC_000962.3	3713000	3714000	Rv3327,sigJ	3713500.0	0	3713500.0
NC_000962.3	3714000	3715000	sigJ,Rv3329	3714500.0	0	3714500.0
NC_000962.3	3715000	3716000	Rv3329,dacB1	3715500.0	0	3715500.0
NC_000962.3	3716000	3717000	dacB1	3716500.0	0	3716500.0
NC_000962.3	3717000	3718000	sugI	3717500.0	0	3717500.0
NC_000962.3	3718000	3719000	sugI,nagA	3718500.0	0	3718500.0
NC_000962.3	3719000	3720000	nagA,Rv3333c	3719500.0	0	3719500.0
NC_000962.3	3720000	3721000	Rv3333c	3720500.0	0	3720500.0
NC_000962.3	3721000	3722000	Rv3334,Rv3335c	3721500.0	0	3721500.0
NC_000962.3	3722000	3723000	Rv3335c,trpS	3722500.0	0	3722500.0
NC_000962.3	3723000	3724000	trpS,Rv3337,Rv3338	3723500.0	0	3723500.0
NC_000962.3	3724000	3725000	Rv3337,Rv3338,icd1	3724500.0	0	3724500.0
NC_000962.3	3725000	3726000	icd1	3725500.0	0	3725500.0
NC_000962.3	3726000	3727000	metC	3726500.0	0	3726500.0
NC_000962.3	3727000	3728000	metC,metA	3727500.0	0	3727500.0
NC_000962.3	3728000	3729000	metA,Rv3342	3728500.0	0	3728500.0
NC_000962.3	3729000	3730000	Rv3342,PPE54	3729500.0	0	3729500.0
NC_000962.3	3730000	3731000	PPE54	3730500.0	2	3730500.0
NC_000962.3	3731000	3732000	PPE54	3731500.0	0	3731500.0
NC_000962.3	3732000	3733000	PPE54	3732500.0	0	3732500.0
NC_000962.3	3733000	3734000	PPE54	3733500.0	0	3733500.0
NC_000962.3	3734000	3735000	PPE54	3734500.0	0	3734500.0
NC_000962.3	3735000	3736000	PPE54	3735500.0	7	3735500.0
NC_000962.3	3736000	3737000	PPE54,PE_PGRS49	3736500.0	6	3736500.0
NC_000962.3	3737000	3738000	PE_PGRS49	3737500.0	0	3737500.0
NC_000962.3	3738000	3739000	PE_PGRS49,PE_PGRS50	3738500.0	0	3738500.0
NC_000962.3	3739000	3740000	PE_PGRS50	3739500.0	1	3739500.0
NC_000962.3	3740000	3741000	PE_PGRS50	3740500.0	0	3740500.0
NC_000962.3	3741000	3742000	PE_PGRS50	3741500.0	0	3741500.0
NC_000962.3	3742000	3743000	PE_PGRS50	3742500.0	0	3742500.0
NC_000962.3	3743000	3744000	Rv3346c,PPE55	3743500.0	0	3743500.0
NC_000962.3	3744000	3745000	PPE55	3744500.0	0	3744500.0
NC_000962.3	3745000	3746000	PPE55	3745500.0	0	3745500.0
NC_000962.3	3746000	3747000	PPE55	3746500.0	2	3746500.0
NC_000962.3	3747000	3748000	PPE55	3747500.0	0	3747500.0
NC_000962.3	3748000	3749000	PPE55	3748500.0	0	3748500.0
NC_000962.3	3749000	3750000	PPE55	3749500.0	0	3749500.0
NC_000962.3	3750000	3751000	PPE55	3750500.0	4	3750500.0
NC_000962.3	3751000	3752000	PPE55	3751500.0	0	3751500.0
NC_000962.3	3752000	3753000	PPE55	3752500.0	2	3752500.0
NC_000962.3	3753000	3754000	PPE55,Rv3348	3753500.0	0	3753500.0
NC_000962.3	3754000	3755000	Rv3348,Rv3349c	3754500.0	0	3754500.0
NC_000962.3	3755000	3756000	Rv3349c,PPE56	3755500.0	0	3755500.0
NC_000962.3	3756000	3757000	PPE56	3756500.0	0	3756500.0
NC_000962.3	3757000	3758000	PPE56	3757500.0	1	3757500.0
NC_000962.3	3758000	3759000	PPE56	3758500.0	1	3758500.0
NC_000962.3	3759000	3760000	PPE56	3759500.0	0	3759500.0
NC_000962.3	3760000	3761000	PPE56	3760500.0	0	3760500.0
NC_000962.3	3761000	3762000	PPE56	3761500.0	0	3761500.0
NC_000962.3	3762000	3763000	PPE56	3762500.0	0	3762500.0
NC_000962.3	3763000	3764000	PPE56	3763500.0	0	3763500.0
NC_000962.3	3764000	3765000	PPE56	3764500.0	0	3764500.0
NC_000962.3	3765000	3766000	PPE56	3765500.0	0	3765500.0
NC_000962.3	3766000	3767000	PPE56	3766500.0	3	3766500.0
NC_000962.3	3767000	3768000	PPE56,Rv3351c	3767500.0	0	3767500.0
NC_000962.3	3768000	3769000	Rv3351c,Rv3352c,Rv3353c	3768500.0	0	3768500.0
NC_000962.3	3769000	3770000	Rv3354,Rv3355c,folD	3769500.0	0	3769500.0
NC_000962.3	3770000	3771000	folD,relJ	3770500.0	0	3770500.0
NC_000962.3	3771000	3772000	relJ,relK,Rv3359	3771500.0	0	3771500.0
NC_000962.3	3772000	3773000	Rv3359,Rv3360	3772500.0	0	3772500.0
NC_000962.3	3773000	3774000	Rv3360,Rv3361c,Rv3362c	3773500.0	0	3773500.0
NC_000962.3	3774000	3775000	Rv3362c,Rv3363c,Rv3364c,Rv3365c	3774500.0	0	3774500.0
NC_000962.3	3775000	3776000	Rv3365c	3775500.0	0	3775500.0
NC_000962.3	3776000	3777000	Rv3365c	3776500.0	0	3776500.0
NC_000962.3	3777000	3778000	Rv3365c,spoU	3777500.0	0	3777500.0
NC_000962.3	3778000	3779000	spoU,PE_PGRS51	3778500.0	0	3778500.0
NC_000962.3	3779000	3780000	PE_PGRS51	3779500.0	0	3779500.0
NC_000962.3	3780000	3781000	PE_PGRS51,Rv3368c,Rv3369	3780500.0	0	3780500.0
NC_000962.3	3781000	3782000	Rv3369,dnaE2	3781500.0	0	3781500.0
NC_000962.3	3782000	3783000	dnaE2	3782500.0	0	3782500.0
NC_000962.3	3783000	3784000	dnaE2	3783500.0	0	3783500.0
NC_000962.3	3784000	3785000	dnaE2,Rv3371	3784500.0	0	3784500.0
NC_000962.3	3785000	3786000	Rv3371	3785500.0	0	3785500.0
NC_000962.3	3786000	3787000	Rv3371,otsB2	3786500.0	0	3786500.0
NC_000962.3	3787000	3788000	otsB2,echA18	3787500.0	0	3787500.0
NC_000962.3	3788000	3789000	echA18,echA18.1,amiD	3788500.0	0	3788500.0
NC_000962.3	3789000	3790000	amiD	3789500.0	0	3789500.0
NC_000962.3	3790000	3791000	amiD,Rv3376,Rv3377c	3790500.0	0	3790500.0
NC_000962.3	3791000	3792000	Rv3377c	3791500.0	0	3791500.0
NC_000962.3	3792000	3793000	Rv3377c,Rv3378c	3792500.0	0	3792500.0
NC_000962.3	3793000	3794000	Rv3378c,dxs2	3793500.0	0	3793500.0
NC_000962.3	3794000	3795000	dxs2	3794500.0	0	3794500.0
NC_000962.3	3795000	3796000	Rv3380c	3795500.0	0	3795500.0
NC_000962.3	3796000	3797000	Rv3380c,Rv3381c,lytB1	3796500.0	0	3796500.0
NC_000962.3	3797000	3798000	lytB1,idsB	3797500.0	0	3797500.0
NC_000962.3	3798000	3799000	idsB	3798500.0	0	3798500.0
NC_000962.3	3799000	3800000	vapC46,vapB46	3799500.0	0	3799500.0
NC_000962.3	3800000	3801000	Rv3386,Rv3387	3800500.0	0	3800500.0
NC_000962.3	3801000	3802000	Rv3387,PE_PGRS52	3801500.0	0	3801500.0
NC_000962.3	3802000	3803000	PE_PGRS52	3802500.0	0	3802500.0
NC_000962.3	3803000	3804000	PE_PGRS52,htdY	3803500.0	0	3803500.0
NC_000962.3	3804000	3805000	htdY,lpqD	3804500.0	0	3804500.0
NC_000962.3	3805000	3806000	lpqD,acrA1	3805500.0	0	3805500.0
NC_000962.3	3806000	3807000	acrA1	3806500.0	0	3806500.0
NC_000962.3	3807000	3808000	acrA1,cmaA1	3807500.0	0	3807500.0
NC_000962.3	3808000	3809000	cmaA1,iunH	3808500.0	0	3808500.0
NC_000962.3	3809000	3810000	iunH,Rv3394c	3809500.0	0	3809500.0
NC_000962.3	3810000	3811000	Rv3394c	3810500.0	0	3810500.0
NC_000962.3	3811000	3812000	Rv3394c,Rv3395c,Rv3395A	3811500.0	0	3811500.0
NC_000962.3	3812000	3813000	Rv3395A,guaA	3812500.0	0	3812500.0
NC_000962.3	3813000	3814000	guaA	3813500.0	0	3813500.0
NC_000962.3	3814000	3815000	guaA,phyA	3814500.0	0	3814500.0
NC_000962.3	3815000	3816000	idsA1	3815500.0	0	3815500.0
NC_000962.3	3816000	3817000	idsA1,Rv3399	3816500.0	0	3816500.0
NC_000962.3	3817000	3818000	Rv3399,Rv3400	3817500.0	0	3817500.0
NC_000962.3	3818000	3819000	Rv3400,Rv3401	3818500.0	0	3818500.0
NC_000962.3	3819000	3820000	Rv3401	3819500.0	0	3819500.0
NC_000962.3	3820000	3821000	Rv3401,Rv3402c	3820500.0	0	3820500.0
NC_000962.3	3821000	3822000	Rv3402c	3821500.0	0	3821500.0
NC_000962.3	3822000	3823000	Rv3403c	3822500.0	0	3822500.0
NC_000962.3	3823000	3824000	Rv3403c,Rv3404c	3823500.0	0	3823500.0
NC_000962.3	3824000	3825000	Rv3404c,Rv3405c	3824500.0	0	3824500.0
NC_000962.3	3825000	3826000	Rv3405c,Rv3406	3825500.0	0	3825500.0
NC_000962.3	3826000	3827000	Rv3406,vapB47,vapC47,choD	3826500.0	0	3826500.0
NC_000962.3	3827000	3828000	choD	3827500.0	0	3827500.0
NC_000962.3	3828000	3829000	choD,guaB3	3828500.0	0	3828500.0
NC_000962.3	3829000	3830000	guaB3,guaB2	3829500.0	0	3829500.0
NC_000962.3	3830000	3831000	guaB2	3830500.0	0	3830500.0
NC_000962.3	3831000	3832000	guaB2,Rv3412	3831500.0	0	3831500.0
NC_000962.3	3832000	3833000	Rv3412,Rv3413c	3832500.0	0	3832500.0
NC_000962.3	3833000	3834000	Rv3413c,sigD,Rv3415c	3833500.0	0	3833500.0
NC_000962.3	3834000	3835000	Rv3415c,whiB3	3834500.0	0	3834500.0
NC_000962.3	3835000	3836000	whiB3,groEL1	3835500.0	0	3835500.0
NC_000962.3	3836000	3837000	groEL1,groES	3836500.0	0	3836500.0
NC_000962.3	3837000	3838000	groES,gcp	3837500.0	0	3837500.0
NC_000962.3	3838000	3839000	gcp,rimI	3838500.0	0	3838500.0
NC_000962.3	3839000	3840000	rimI,Rv3421c,Rv3422c	3839500.0	0	3839500.0
NC_000962.3	3840000	3841000	Rv3422c,alr	3840500.0	0	3840500.0
NC_000962.3	3841000	3842000	alr,Rv3424c	3841500.0	3	3841500.0
NC_000962.3	3842000	3843000	Rv3424c,PPE57	3842500.0	0	3842500.0
NC_000962.3	3843000	3844000	PPE58,Rv3427c	3843500.0	0	3843500.0
NC_000962.3	3844000	3845000	Rv3427c,Rv3428c	3844500.0	0	3844500.0
NC_000962.3	3845000	3846000	Rv3428c	3845500.0	0	3845500.0
NC_000962.3	3846000	3847000		3846500.0	0	3846500.0
NC_000962.3	3847000	3848000	PPE59,Rv3430c	3847500.0	3	3847500.0
NC_000962.3	3848000	3849000	Rv3430c	3848500.0	0	3848500.0
NC_000962.3	3849000	3850000	Rv3431c	3849500.0	0	3849500.0
NC_000962.3	3850000	3851000	Rv3431c,gadB	3850500.0	0	3850500.0
NC_000962.3	3851000	3852000	gadB,Rv3433c	3851500.0	0	3851500.0
NC_000962.3	3852000	3853000	Rv3433c	3852500.0	0	3852500.0
NC_000962.3	3853000	3854000	Rv3433c,Rv3434c,Rv3435c	3853500.0	0	3853500.0
NC_000962.3	3854000	3855000	Rv3435c	3854500.0	0	3854500.0
NC_000962.3	3855000	3856000	glmS	3855500.0	0	3855500.0
NC_000962.3	3856000	3857000	glmS,Rv3437	3856500.0	0	3856500.0
NC_000962.3	3857000	3858000	Rv3437,Rv3438	3857500.0	0	3857500.0
NC_000962.3	3858000	3859000	Rv3438,Rv3439c	3858500.0	0	3858500.0
NC_000962.3	3859000	3860000	Rv3439c,Rv3440c	3859500.0	0	3859500.0
NC_000962.3	3860000	3861000	mrsA	3860500.0	0	3860500.0
NC_000962.3	3861000	3862000	mrsA,rpsI,rplM	3861500.0	0	3861500.0
NC_000962.3	3862000	3863000	rplM,esxT,esxU	3862500.0	0	3862500.0
NC_000962.3	3863000	3864000	esxU,Rv3446c	3863500.0	0	3863500.0
NC_000962.3	3864000	3865000	Rv3446c,eccC4	3864500.0	0	3864500.0
NC_000962.3	3865000	3866000	eccC4	3865500.0	0	3865500.0
NC_000962.3	3866000	3867000	eccC4	3866500.0	0	3866500.0
NC_000962.3	3867000	3868000	eccC4	3867500.0	0	3867500.0
NC_000962.3	3868000	3869000	eccC4,eccD4	3868500.0	0	3868500.0
NC_000962.3	3869000	3870000	eccD4,mycP4	3869500.0	0	3869500.0
NC_000962.3	3870000	3871000	mycP4	3870500.0	0	3870500.0
NC_000962.3	3871000	3872000	mycP4,eccB4	3871500.0	0	3871500.0
NC_000962.3	3872000	3873000	eccB4,cut3	3872500.0	0	3872500.0
NC_000962.3	3873000	3874000	cut3,cut4	3873500.0	0	3873500.0
NC_000962.3	3874000	3875000	cut4,Rv3453,Rv3454	3874500.0	0	3874500.0
NC_000962.3	3875000	3876000	Rv3454	3875500.0	0	3875500.0
NC_000962.3	3876000	3877000	Rv3454,truA,rplQ	3876500.0	0	3876500.0
NC_000962.3	3877000	3878000	rplQ,rpoA	3877500.0	0	3877500.0
NC_000962.3	3878000	3879000	rpoA,rpsD	3878500.0	0	3878500.0
NC_000962.3	3879000	3880000	rpsD,rpsK,rpsM	3879500.0	0	3879500.0
NC_000962.3	3880000	3881000	rpsM,rpmJ,infA,Rv3463	3880500.0	0	3880500.0
NC_000962.3	3881000	3882000	Rv3463,rmlB	3881500.0	0	3881500.0
NC_000962.3	3882000	3883000	rmlB,rmlC	3882500.0	0	3882500.0
NC_000962.3	3883000	3884000	rmlC,Rv3466,Rv3467	3883500.0	16	3883500.0
NC_000962.3	3884000	3885000	Rv3466,Rv3467,Rv3468c	3884500.0	3	3884500.0
NC_000962.3	3885000	3886000	Rv3468c	3885500.0	0	3885500.0
NC_000962.3	3886000	3887000	Rv3468c,mhpE	3886500.0	0	3886500.0
NC_000962.3	3887000	3888000	mhpE,ilvB2	3887500.0	0	3887500.0
NC_000962.3	3888000	3889000	ilvB2,Rv3471c	3888500.0	0	3888500.0
NC_000962.3	3889000	3890000	Rv3471c,Rv3472,bpoA	3889500.0	0	3889500.0
NC_000962.3	3890000	3891000	bpoA,Rv3474	3890500.0	0	3890500.0
NC_000962.3	3891000	3892000	Rv3474,Rv3475	3891500.0	0	3891500.0
NC_000962.3	3892000	3893000	Rv3475,kgtP	3892500.0	0	3892500.0
NC_000962.3	3893000	3894000	kgtP	3893500.0	0	3893500.0
NC_000962.3	3894000	3895000	PE31,PPE60	3894500.0	1	3894500.0
NC_000962.3	3895000	3896000	PPE60,Rv3479	3895500.0	8	3895500.0
NC_000962.3	3896000	3897000	Rv3479	3896500.0	0	3896500.0
NC_000962.3	3897000	3898000	Rv3479	3897500.0	0	3897500.0
NC_000962.3	3898000	3899000	Rv3479,Rv3480c	3898500.0	0	3898500.0
NC_000962.3	3899000	3900000	Rv3480c	3899500.0	0	3899500.0
NC_000962.3	3900000	3901000	Rv3480c,Rv3481c	3900500.0	0	3900500.0
NC_000962.3	3901000	3902000	Rv3481c,Rv3482c	3901500.0	0	3901500.0
NC_000962.3	3902000	3903000	Rv3482c,Rv3483c	3902500.0	0	3902500.0
NC_000962.3	3903000	3904000	cpsA	3903500.0	0	3903500.0
NC_000962.3	3904000	3905000	cpsA,Rv3485c	3904500.0	0	3904500.0
NC_000962.3	3905000	3906000	Rv3485c,Rv3486	3905500.0	0	3905500.0
NC_000962.3	3906000	3907000	Rv3486,lipF	3906500.0	0	3906500.0
NC_000962.3	3907000	3908000	lipF,Rv3488	3907500.0	0	3907500.0
NC_000962.3	3908000	3909000	Rv3489,otsA	3908500.0	0	3908500.0
NC_000962.3	3909000	3910000	otsA,Rv3491	3909500.0	0	3909500.0
NC_000962.3	3910000	3911000	Rv3491,Rv3492c,Rv3493c	3910500.0	0	3910500.0
NC_000962.3	3911000	3912000	Rv3493c,mce4F	3911500.0	0	3911500.0
NC_000962.3	3912000	3913000	mce4F	3912500.0	0	3912500.0
NC_000962.3	3913000	3914000	mce4F,lprN	3913500.0	0	3913500.0
NC_000962.3	3914000	3915000	lprN,mce4D	3914500.0	0	3914500.0
NC_000962.3	3915000	3916000	mce4D,mce4C	3915500.0	0	3915500.0
NC_000962.3	3916000	3917000	mce4C,mce4B	3916500.0	0	3916500.0
NC_000962.3	3917000	3918000	mce4B,mce4A	3917500.0	0	3917500.0
NC_000962.3	3918000	3919000	mce4A	3918500.0	0	3918500.0
NC_000962.3	3919000	3920000	mce4A,yrbE4B	3919500.0	0	3919500.0
NC_000962.3	3920000	3921000	yrbE4B,yrbE4A	3920500.0	0	3920500.0
NC_000962.3	3921000	3922000	Rv3502c	3921500.0	0	3921500.0
NC_000962.3	3922000	3923000	Rv3502c,fdxD,fadE26	3922500.0	0	3922500.0
NC_000962.3	3923000	3924000	fadE26,fadE27	3923500.0	0	3923500.0
NC_000962.3	3924000	3925000	fadE27,fadD17	3924500.0	0	3924500.0
NC_000962.3	3925000	3926000	fadD17	3925500.0	0	3925500.0
NC_000962.3	3926000	3927000	fadD17,PE_PGRS53	3926500.0	0	3926500.0
NC_000962.3	3927000	3928000	PE_PGRS53	3927500.0	0	3927500.0
