Chrom	Start	End	Strand	Feature	H37rv_GeneID	Symbol	Functional_Category	Gene_Cat_V2	N_Pos	N_Neg	Total	Positive_Proportion	Middle	Length	AnyPosEpitope	Antigen_LVL2	N_HmRegion	HasHmRegion	AntigenLVL2_And_HHR_Comb
NC_000962.3	3880431	3880653	-	CDS	Rv3462c	infA	information pathways	information pathways	0	2	2	0.0	3880542.0	222	False	False	0	False	NonReactive-Unq
NC_000962.3	3880906	3881764	+	CDS	Rv3463	Rv3463	conserved hypotheticals	conserved hypotheticals	0	4	4	0.0	3881335.0	858	False	False	0	False	NonReactive-Unq
NC_000962.3	3881836	3882832	+	CDS	Rv3464	rmlB	intermediary metabolism and respiration	intermediary metabolism and respiration	0	5	5	0.0	3882334.0	996	False	False	0	False	NonReactive-Unq
NC_000962.3	3882833	3883442	+	CDS	Rv3465	rmlC	intermediary metabolism and respiration	intermediary metabolism and respiration	0	3	3	0.0	3883137.5	609	False	False	0	False	NonReactive-Unq
NC_000962.3	3883524	3884193	+	CDS	Rv3466	Rv3466	insertion seqs and phages	REP13E12_Repeat	0	3	3	0.0	3883858.5	669	False	False	1	True	NonReactive-HHR
NC_000962.3	3883963	3884917	+	CDS	Rv3467	Rv3467	insertion seqs and phages	REP13E12_Repeat	0	5	5	0.0	3884440.0	954	False	False	1	True	NonReactive-HHR
NC_000962.3	3884974	3886069	-	CDS	Rv3468c	Rv3468c	intermediary metabolism and respiration	intermediary metabolism and respiration	0	5	5	0.0	3885521.5	1095	False	False	0	False	NonReactive-Unq
NC_000962.3	3886072	3887083	-	CDS	Rv3469c	mhpE	intermediary metabolism and respiration	intermediary metabolism and respiration	0	5	5	0.0	3886577.5	1011	False	False	0	False	NonReactive-Unq
NC_000962.3	3887143	3888802	-	CDS	Rv3470c	ilvB2	intermediary metabolism and respiration	intermediary metabolism and respiration	0	8	8	0.0	3887972.5	1659	False	False	0	False	NonReactive-Unq
NC_000962.3	3888807	3889341	-	CDS	Rv3471c	Rv3471c	conserved hypotheticals	conserved hypotheticals	0	3	3	0.0	3889074.0	534	False	False	0	False	NonReactive-Unq
NC_000962.3	3889361	3889868	+	CDS	Rv3472	Rv3472	conserved hypotheticals	conserved hypotheticals	0	3	3	0.0	3889614.5	507	False	False	0	False	NonReactive-Unq
NC_000962.3	3889947	3890733	-	CDS	Rv3473c	bpoA	virulence, detoxification, adaptation	virulence, detoxification, adaptation	0	3	3	0.0	3890340.0	786	False	False	0	False	NonReactive-Unq
NC_000962.3	3894092	3894389	+	CDS	Rv3477	PE31	PE/PPE	PE/PPE	0	3	3	0.0	3894240.5	297	False	False	1	True	NonReactive-HHR
NC_000962.3	3894425	3895607	+	CDS	Rv3478	PPE60	PE/PPE	PE/PPE	5	15	20	0.25	3895016.0	1182	True	True	1	True	Antigen-HHR
NC_000962.3	3895819	3898885	+	CDS	Rv3479	Rv3479	cell wall and cell processes	cell wall and cell processes	0	7	7	0.0	3897352.0	3066	False	False	0	False	NonReactive-Unq
NC_000962.3	3898908	3900402	-	CDS	Rv3480c	Rv3480c	lipid metabolism	lipid metabolism	0	7	7	0.0	3899655.0	1494	False	False	0	False	NonReactive-Unq
NC_000962.3	3900492	3901182	-	CDS	Rv3481c	Rv3481c	cell wall and cell processes	cell wall and cell processes	0	3	3	0.0	3900837.0	690	False	False	0	False	NonReactive-Unq
NC_000962.3	3901323	3902106	-	CDS	Rv3482c	Rv3482c	cell wall and cell processes	cell wall and cell processes	0	4	4	0.0	3901714.5	783	False	False	0	False	NonReactive-Unq
NC_000962.3	3902149	3902812	-	CDS	Rv3483c	Rv3483c	cell wall and cell processes	cell wall and cell processes	0	3	3	0.0	3902480.5	663	False	False	0	False	NonReactive-Unq
NC_000962.3	3903077	3904616	+	CDS	Rv3484	cpsA	conserved hypotheticals	conserved hypotheticals	0	8	8	0.0	3903846.5	1539	False	False	0	False	NonReactive-Unq
NC_000962.3	3904621	3905566	-	CDS	Rv3485c	Rv3485c	intermediary metabolism and respiration	intermediary metabolism and respiration	0	5	5	0.0	3905093.5	945	False	False	0	False	NonReactive-Unq
NC_000962.3	3905771	3906221	+	CDS	Rv3486	Rv3486	conserved hypotheticals	conserved hypotheticals	0	2	2	0.0	3905996.0	450	False	False	0	False	NonReactive-Unq
NC_000962.3	3906173	3907007	-	CDS	Rv3487c	lipF	intermediary metabolism and respiration	intermediary metabolism and respiration	0	3	3	0.0	3906590.0	834	False	False	0	False	NonReactive-Unq
NC_000962.3	3907666	3907990	+	CDS	Rv3488	Rv3488	conserved hypotheticals	conserved hypotheticals	0	2	2	0.0	3907828.0	324	False	False	0	False	NonReactive-Unq
NC_000962.3	3908071	3908236	+	CDS	Rv3489	Rv3489	conserved hypotheticals	conserved hypotheticals	0	2	2	0.0	3908153.5	165	False	False	0	False	NonReactive-Unq
NC_000962.3	3908235	3909738	+	CDS	Rv3490	otsA	virulence, detoxification, adaptation	virulence, detoxification, adaptation	0	7	7	0.0	3908986.5	1503	False	False	0	False	NonReactive-Unq
NC_000962.3	3909889	3910468	+	CDS	Rv3491	Rv3491	conserved hypotheticals	conserved hypotheticals	0	3	3	0.0	3910178.5	579	False	False	0	False	NonReactive-Unq
NC_000962.3	3910464	3910947	-	CDS	Rv3492c	Rv3492c	conserved hypotheticals	conserved hypotheticals	0	3	3	0.0	3910705.5	483	False	False	0	False	NonReactive-Unq
NC_000962.3	3910946	3911675	-	CDS	Rv3493c	Rv3493c	conserved hypotheticals	conserved hypotheticals	1	3	4	0.25	3911310.5	729	True	False	0	False	NonReactive-Unq
NC_000962.3	3911674	3913369	-	CDS	Rv3494c	mce4F	virulence, detoxification, adaptation	virulence, detoxification, adaptation	0	8	8	0.0	3912521.5	1695	False	False	0	False	NonReactive-Unq
NC_000962.3	3913379	3914534	-	CDS	Rv3495c	lprN	cell wall and cell processes	cell wall and cell processes	0	6	6	0.0	3913956.5	1155	False	False	0	False	NonReactive-Unq
NC_000962.3	3914530	3915886	-	CDS	Rv3496c	mce4D	virulence, detoxification, adaptation	virulence, detoxification, adaptation	0	7	7	0.0	3915208.0	1356	False	False	0	False	NonReactive-Unq
NC_000962.3	3915882	3916956	-	CDS	Rv3497c	mce4C	virulence, detoxification, adaptation	virulence, detoxification, adaptation	0	5	5	0.0	3916419.0	1074	False	False	0	False	NonReactive-Unq
NC_000962.3	3916945	3917998	-	CDS	Rv3498c	mce4B	virulence, detoxification, adaptation	virulence, detoxification, adaptation	0	5	5	0.0	3917471.5	1053	False	False	0	False	NonReactive-Unq
NC_000962.3	3917997	3919200	-	CDS	Rv3499c	mce4A	virulence, detoxification, adaptation	virulence, detoxification, adaptation	0	6	6	0.0	3918598.5	1203	False	False	0	False	NonReactive-Unq
NC_000962.3	3919219	3920062	-	CDS	Rv3500c	yrbE4B	virulence, detoxification, adaptation	virulence, detoxification, adaptation	0	4	4	0.0	3919640.5	843	False	False	0	False	NonReactive-Unq
NC_000962.3	3920096	3920861	-	CDS	Rv3501c	yrbE4A	virulence, detoxification, adaptation	virulence, detoxification, adaptation	0	4	4	0.0	3920478.5	765	False	False	0	False	NonReactive-Unq
NC_000962.3	3921086	3922040	-	CDS	Rv3502c	Rv3502c	intermediary metabolism and respiration	intermediary metabolism and respiration	0	5	5	0.0	3921563.0	954	False	False	0	False	NonReactive-Unq
NC_000962.3	3922064	3922256	-	CDS	Rv3503c	fdxD	intermediary metabolism and respiration	intermediary metabolism and respiration	0	2	2	0.0	3922160.0	192	False	False	0	False	NonReactive-Unq
NC_000962.3	3922470	3923673	+	CDS	Rv3504	fadE26	lipid metabolism	lipid metabolism	0	6	6	0.0	3923071.5	1203	False	False	0	False	NonReactive-Unq
NC_000962.3	3923697	3924819	+	CDS	Rv3505	fadE27	lipid metabolism	lipid metabolism	0	5	5	0.0	3924258.0	1122	False	False	0	False	NonReactive-Unq
NC_000962.3	3924889	3926398	+	CDS	Rv3506	fadD17	lipid metabolism	lipid metabolism	0	7	7	0.0	3925643.5	1509	False	False	0	False	NonReactive-Unq
NC_000962.3	3926568	3930714	+	CDS	Rv3507	PE_PGRS53	PE/PPE	PE/PPE	0	10	10	0.0	3928641.0	4146	False	False	0	False	NonReactive-Unq
NC_000962.3	3931004	3936710	+	CDS	Rv3508	PE_PGRS54	PE/PPE	PE/PPE	0	14	14	0.0	3933857.0	5706	False	False	1	True	NonReactive-HHR
NC_000962.3	3936876	3938424	-	CDS	Rv3509c	ilvX	intermediary metabolism and respiration	intermediary metabolism and respiration	0	8	8	0.0	3937650.0	1548	False	False	0	False	NonReactive-Unq
NC_000962.3	3938420	3939257	-	CDS	Rv3510c	Rv3510c	conserved hypotheticals	conserved hypotheticals	0	4	4	0.0	3938838.5	837	False	False	0	False	NonReactive-Unq
NC_000962.3	3939616	3941761	+	CDS	Rv3511	PE_PGRS55	PE/PPE	PE/PPE	0	9	9	0.0	3940688.5	2145	False	False	1	True	NonReactive-HHR
NC_000962.3	3941723	3944963	+	CDS	Rv3512	PE_PGRS56	PE/PPE	PE/PPE	0	3	3	0.0	3943343.0	3240	False	False	1	True	NonReactive-HHR
NC_000962.3	3945091	3945748	-	CDS	Rv3513c	fadD18	lipid metabolism	lipid metabolism	0	3	3	0.0	3945419.5	657	False	False	1	True	NonReactive-HHR
NC_000962.3	3945793	3950263	+	CDS	Rv3514	PE_PGRS57	PE/PPE	PE/PPE	0	11	11	0.0	3948028.0	4470	False	False	1	True	NonReactive-HHR
NC_000962.3	3950823	3952470	-	CDS	Rv3515c	fadD19	lipid metabolism	lipid metabolism	0	10	10	0.0	3951646.5	1647	False	False	1	True	NonReactive-HHR
NC_000962.3	3952543	3953335	+	CDS	Rv3516	echA19	lipid metabolism	lipid metabolism	0	4	4	0.0	3952939.0	792	False	False	0	False	NonReactive-Unq
NC_000962.3	3953430	3954270	+	CDS	Rv3517	Rv3517	conserved hypotheticals	conserved hypotheticals	0	3	3	0.0	3953850.0	840	False	False	0	False	NonReactive-Unq
NC_000962.3	3954324	3955521	-	CDS	Rv3518c	cyp142	intermediary metabolism and respiration	intermediary metabolism and respiration	0	6	6	0.0	3954922.5	1197	False	False	0	False	NonReactive-Unq
NC_000962.3	3955549	3956260	+	CDS	Rv3519	Rv3519	conserved hypotheticals	conserved hypotheticals	0	4	4	0.0	3955904.5	711	False	False	0	False	NonReactive-Unq
NC_000962.3	3956324	3957368	-	CDS	Rv3520c	Rv3520c	intermediary metabolism and respiration	intermediary metabolism and respiration	0	5	5	0.0	3956846.0	1044	False	False	0	False	NonReactive-Unq
NC_000962.3	3957520	3958432	+	CDS	Rv3521	Rv3521	conserved hypotheticals	conserved hypotheticals	0	5	5	0.0	3957976.0	912	False	False	0	False	NonReactive-Unq
NC_000962.3	3958447	3959512	+	CDS	Rv3522	ltp4	lipid metabolism	lipid metabolism	1	4	5	0.2	3958979.5	1065	True	False	0	False	NonReactive-Unq
NC_000962.3	3959528	3960713	+	CDS	Rv3523	ltp3	lipid metabolism	lipid metabolism	0	6	6	0.0	3960120.5	1185	False	False	0	False	NonReactive-Unq
NC_000962.3	3960754	3961786	+	CDS	Rv3524	Rv3524	cell wall and cell processes	cell wall and cell processes	0	5	5	0.0	3961270.0	1032	False	False	0	False	NonReactive-Unq
NC_000962.3	3961799	3962324	-	CDS	Rv3525c	Rv3525c	intermediary metabolism and respiration	intermediary metabolism and respiration	0	2	2	0.0	3962061.5	525	False	False	0	False	NonReactive-Unq
NC_000962.3	3962438	3963599	+	CDS	Rv3526	kshA	intermediary metabolism and respiration	intermediary metabolism and respiration	0	6	6	0.0	3963018.5	1161	False	False	0	False	NonReactive-Unq
NC_000962.3	3963604	3964054	+	CDS	Rv3527	Rv3527	conserved hypotheticals	conserved hypotheticals	0	2	2	0.0	3963829.0	450	False	False	0	False	NonReactive-Unq
NC_000962.3	3964478	3965192	-	CDS	Rv3528c	Rv3528c	conserved hypotheticals	conserved hypotheticals	0	4	4	0.0	3964835.0	714	False	False	0	False	NonReactive-Unq
NC_000962.3	3965883	3967038	-	CDS	Rv3529c	Rv3529c	conserved hypotheticals	conserved hypotheticals	0	6	6	0.0	3966460.5	1155	False	False	0	False	NonReactive-Unq
NC_000962.3	3967037	3967820	-	CDS	Rv3530c	Rv3530c	intermediary metabolism and respiration	intermediary metabolism and respiration	0	4	4	0.0	3967428.5	783	False	False	0	False	NonReactive-Unq
NC_000962.3	3967816	3968944	-	CDS	Rv3531c	Rv3531c	conserved hypotheticals	conserved hypotheticals	0	6	6	0.0	3968380.0	1128	False	False	0	False	NonReactive-Unq
NC_000962.3	3969342	3970563	+	CDS	Rv3532	PPE61	PE/PPE	PE/PPE	0	6	6	0.0	3969952.5	1221	False	False	0	False	NonReactive-Unq
NC_000962.3	3970704	3972453	-	CDS	Rv3533c	PPE62	PE/PPE	PE/PPE	0	8	8	0.0	3971578.5	1749	False	False	0	False	NonReactive-Unq
NC_000962.3	3972551	3973592	-	CDS	Rv3534c	hsaF	intermediary metabolism and respiration	intermediary metabolism and respiration	0	5	5	0.0	3973071.5	1041	False	False	0	False	NonReactive-Unq
NC_000962.3	3973588	3974500	-	CDS	Rv3535c	hsaG	intermediary metabolism and respiration	intermediary metabolism and respiration	0	5	5	0.0	3974044.0	912	False	False	0	False	NonReactive-Unq
NC_000962.3	3974510	3975296	-	CDS	Rv3536c	hsaE	intermediary metabolism and respiration	intermediary metabolism and respiration	0	3	3	0.0	3974903.0	786	False	False	0	False	NonReactive-Unq
NC_000962.3	3975368	3977060	+	CDS	Rv3537	kstD	intermediary metabolism and respiration	intermediary metabolism and respiration	0	8	8	0.0	3976214.0	1692	False	False	0	False	NonReactive-Unq
NC_000962.3	3977061	3977922	+	CDS	Rv3538	Rv3538	intermediary metabolism and respiration	intermediary metabolism and respiration	0	4	4	0.0	3977491.5	861	False	False	0	False	NonReactive-Unq
NC_000962.3	3978058	3979498	+	CDS	Rv3539	PPE63	PE/PPE	PE/PPE	0	7	7	0.0	3978778.0	1440	False	False	0	False	NonReactive-Unq
NC_000962.3	3979498	3980659	-	CDS	Rv3540c	ltp2	lipid metabolism	lipid metabolism	0	6	6	0.0	3980078.5	1161	False	False	0	False	NonReactive-Unq
NC_000962.3	3980658	3981048	-	CDS	Rv3541c	Rv3541c	conserved hypotheticals	conserved hypotheticals	0	2	2	0.0	3980853.0	390	False	False	0	False	NonReactive-Unq
NC_000962.3	3981044	3981980	-	CDS	Rv3542c	Rv3542c	conserved hypotheticals	conserved hypotheticals	0	5	5	0.0	3981512.0	936	False	False	0	False	NonReactive-Unq
NC_000962.3	3981976	3983140	-	CDS	Rv3543c	fadE29	lipid metabolism	lipid metabolism	0	6	6	0.0	3982558.0	1164	False	False	0	False	NonReactive-Unq
NC_000962.3	3983124	3984144	-	CDS	Rv3544c	fadE28	lipid metabolism	lipid metabolism	0	5	5	0.0	3983634.0	1020	False	False	0	False	NonReactive-Unq
NC_000962.3	3984143	3985445	-	CDS	Rv3545c	cyp125	intermediary metabolism and respiration	intermediary metabolism and respiration	0	6	6	0.0	3984794.0	1302	False	False	0	False	NonReactive-Unq
NC_000962.3	3985556	3986732	+	CDS	Rv3546	fadA5	lipid metabolism	lipid metabolism	0	6	6	0.0	3986144.0	1176	False	False	0	False	NonReactive-Unq
NC_000962.3	3986843	3987299	+	CDS	Rv3547	ddn	intermediary metabolism and respiration	intermediary metabolism and respiration	0	2	2	0.0	3987071.0	456	False	False	0	False	NonReactive-Unq
NC_000962.3	3987381	3988296	-	CDS	Rv3548c	Rv3548c	intermediary metabolism and respiration	intermediary metabolism and respiration	0	5	5	0.0	3987838.5	915	False	False	0	False	NonReactive-Unq
NC_000962.3	3988318	3989098	-	CDS	Rv3549c	Rv3549c	intermediary metabolism and respiration	intermediary metabolism and respiration	0	4	4	0.0	3988708.0	780	False	False	0	False	NonReactive-Unq
NC_000962.3	3989152	3989896	+	CDS	Rv3550	echA20	lipid metabolism	lipid metabolism	0	3	3	0.0	3989524.0	744	False	False	0	False	NonReactive-Unq
NC_000962.3	3989895	3990774	+	CDS	Rv3551	Rv3551	intermediary metabolism and respiration	intermediary metabolism and respiration	0	4	4	0.0	3990334.5	879	False	False	0	False	NonReactive-Unq
NC_000962.3	3990770	3991523	+	CDS	Rv3552	Rv3552	intermediary metabolism and respiration	intermediary metabolism and respiration	0	4	4	0.0	3991146.5	753	False	False	0	False	NonReactive-Unq
NC_000962.3	3991620	3992688	+	CDS	Rv3553	Rv3553	intermediary metabolism and respiration	intermediary metabolism and respiration	0	5	5	0.0	3992154.0	1068	False	False	0	False	NonReactive-Unq
NC_000962.3	3992684	3994742	+	CDS	Rv3554	fdxB	intermediary metabolism and respiration	intermediary metabolism and respiration	0	10	10	0.0	3993713.0	2058	False	False	0	False	NonReactive-Unq
NC_000962.3	3994829	3995699	-	CDS	Rv3555c	Rv3555c	conserved hypotheticals	conserved hypotheticals	0	3	3	0.0	3995264.0	870	False	False	0	False	NonReactive-Unq
NC_000962.3	3995803	3996964	-	CDS	Rv3556c	fadA6	lipid metabolism	lipid metabolism	0	6	6	0.0	3996383.5	1161	False	False	0	False	NonReactive-Unq
NC_000962.3	3997028	3997631	-	CDS	Rv3557c	Rv3557c	regulatory proteins	regulatory proteins	1	2	3	0.3333333333333333	3997329.5	603	True	False	0	False	NonReactive-Unq
NC_000962.3	3997979	3999638	+	CDS	Rv3558	PPE64	PE/PPE	PE/PPE	0	9	9	0.0	3998808.5	1659	False	False	0	False	NonReactive-Unq
NC_000962.3	3999646	4000435	-	CDS	Rv3559c	Rv3559c	intermediary metabolism and respiration	intermediary metabolism and respiration	0	4	4	0.0	4000040.5	789	False	False	0	False	NonReactive-Unq
NC_000962.3	4000431	4001589	-	CDS	Rv3560c	fadE30	lipid metabolism	lipid metabolism	0	6	6	0.0	4001010.0	1158	False	False	0	False	NonReactive-Unq
NC_000962.3	4001636	4003160	+	CDS	Rv3561	fadD3	lipid metabolism	lipid metabolism	0	8	8	0.0	4002398.0	1524	False	False	0	False	NonReactive-Unq
NC_000962.3	4003160	4004294	+	CDS	Rv3562	fadE31	lipid metabolism	lipid metabolism	0	6	6	0.0	4003727.0	1134	False	False	0	False	NonReactive-Unq
NC_000962.3	4004290	4005250	+	CDS	Rv3563	fadE32	lipid metabolism	lipid metabolism	0	5	5	0.0	4004770.0	960	False	False	0	False	NonReactive-Unq
NC_000962.3	4005246	4006203	+	CDS	Rv3564	fadE33	lipid metabolism	lipid metabolism	0	5	5	0.0	4005724.5	957	False	False	0	False	NonReactive-Unq
NC_000962.3	4006199	4007366	+	CDS	Rv3565	aspB	intermediary metabolism and respiration	intermediary metabolism and respiration	0	6	6	0.0	4006782.5	1167	False	False	0	False	NonReactive-Unq
NC_000962.3	4007330	4008182	-	CDS	Rv3566c	nat	intermediary metabolism and respiration	intermediary metabolism and respiration	0	3	3	0.0	4007756.0	852	False	False	0	False	NonReactive-Unq
NC_000962.3	4008166	4008433	-	CDS	Rv3566A	Rv3566A	conserved hypotheticals	conserved hypotheticals	0	2	2	0.0	4008299.5	267	False	False	0	False	NonReactive-Unq
NC_000962.3	4008718	4009282	-	CDS	Rv3567c	hsaB	intermediary metabolism and respiration	intermediary metabolism and respiration	0	3	3	0.0	4009000.0	564	False	False	0	False	NonReactive-Unq
NC_000962.3	4009296	4010199	-	CDS	Rv3568c	hsaC	intermediary metabolism and respiration	intermediary metabolism and respiration	0	4	4	0.0	4009747.5	903	False	False	0	False	NonReactive-Unq
NC_000962.3	4010195	4011071	-	CDS	Rv3569c	hsaD	intermediary metabolism and respiration	intermediary metabolism and respiration	0	4	4	0.0	4010633.0	876	False	False	0	False	NonReactive-Unq
NC_000962.3	4011085	4012270	-	CDS	Rv3570c	hsaA	intermediary metabolism and respiration	intermediary metabolism and respiration	0	6	6	0.0	4011677.5	1185	False	False	0	False	NonReactive-Unq
NC_000962.3	4012416	4013493	+	CDS	Rv3571	kshB	intermediary metabolism and respiration	intermediary metabolism and respiration	0	5	5	0.0	4012954.5	1077	False	False	0	False	NonReactive-Unq
NC_000962.3	4013510	4014041	+	CDS	Rv3572	Rv3572	conserved hypotheticals	conserved hypotheticals	0	3	3	0.0	4013775.5	531	False	False	0	False	NonReactive-Unq
NC_000962.3	4014076	4016212	-	CDS	Rv3573c	fadE34	lipid metabolism	lipid metabolism	0	10	10	0.0	4015144.0	2136	False	False	0	False	NonReactive-Unq
NC_000962.3	4016483	4017083	+	CDS	Rv3574	kstR	regulatory proteins	regulatory proteins	0	2	2	0.0	4016783.0	600	False	False	0	False	NonReactive-Unq
NC_000962.3	4017088	4018168	-	CDS	Rv3575c	Rv3575c	regulatory proteins	regulatory proteins	0	5	5	0.0	4017628.0	1080	False	False	0	False	NonReactive-Unq
NC_000962.3	4018357	4019071	+	CDS	Rv3576	lppH	cell wall and cell processes	cell wall and cell processes	0	4	4	0.0	4018714.0	714	False	False	0	False	NonReactive-Unq
NC_000962.3	4019261	4020128	+	CDS	Rv3577	Rv3577	conserved hypotheticals	conserved hypotheticals	0	4	4	0.0	4019694.5	867	False	False	0	False	NonReactive-Unq
NC_000962.3	4020141	4021383	+	CDS	Rv3578	arsB2	cell wall and cell processes	cell wall and cell processes	0	5	5	0.0	4020762.0	1242	False	False	0	False	NonReactive-Unq
NC_000962.3	4021424	4022393	-	CDS	Rv3579c	Rv3579c	intermediary metabolism and respiration	intermediary metabolism and respiration	0	5	5	0.0	4021908.5	969	False	False	0	False	NonReactive-Unq
NC_000962.3	4022393	4023803	-	CDS	Rv3580c	cysS1	information pathways	information pathways	0	7	7	0.0	4023098.0	1410	False	False	0	False	NonReactive-Unq
NC_000962.3	4023867	4024347	-	CDS	Rv3581c	ispF	intermediary metabolism and respiration	intermediary metabolism and respiration	0	2	2	0.0	4024107.0	480	False	False	0	False	NonReactive-Unq
NC_000962.3	4024343	4025039	-	CDS	Rv3582c	ispD	intermediary metabolism and respiration	intermediary metabolism and respiration	0	3	3	0.0	4024691.0	696	False	False	0	False	NonReactive-Unq
NC_000962.3	4025055	4025544	-	CDS	Rv3583c	Rv3583c	regulatory proteins	regulatory proteins	0	2	2	0.0	4025299.5	489	False	False	0	False	NonReactive-Unq
NC_000962.3	4025829	4026378	+	CDS	Rv3584	lpqE	cell wall and cell processes	cell wall and cell processes	0	2	2	0.0	4026103.5	549	False	False	0	False	NonReactive-Unq
